f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,Person,Scientist,Place,Planet,CelestialBody
9794141.0,-10656452.0,10194420.0,-7714649.0,10956623.4,8870406.4,9671626.0,11227966.0,-11863036.0,10817494.0,7784641.0,-5416055.0,8745357.4,-9039786.0,10589294.0,7623850.0,11191781.0,-10726032.0,-9609397.5,-10310504.6,-9222606.6,8651890.0,-12274583.0,10072633.6,-1830746.8,11233733.6,11753037.6,-9531733.0,-10360547.0,-10263453.4,9149989.5,-10997844.0,1415639.4,7250274.0,-11628935.0,10305004.6,-4418993.7,-4761936.0,-10593555.0,10947942.0,10903586.4,6831030.5,-10154118.4,8937614.4,10386617.5,-9971168.0,8062072.0,10349482.0,-6006995.6,-7017448.5,-8894996.0,6501345.0,-10254866.0,9219281.4,-10040277.0,8985948.0,10220297.4,-11608043.0,-9251991.0,-11013108.0,-10816637.4,9859217.0,7603970.0,-10375356.0,-5967681.5,10610583.0,-9550075.0,7130942.5,11267944.4,-8399247.0,-7187481.0,-7511801.0,12296212.0,11986296.0,-9517223.4,-6044314.0,8906878.5,-9979097.5,-9152799.0,7239651.0,-9894569.0,8014243.0,7373176.5,8955598.0,7493511.6,-152252.88,-8445927.5,8907184.0,7719307.0,9395289.0,-3255487.0,-7564110.0,-8654805.0,-9619651.0,8337291.0,-9659050.0,10400668.0,414524.4,2358303.0,11346756.0,-11253103.6,8663127.0,-11007072.0,8758925.0,9604853.0,-9109983.6,-9956337.5,10310619.0,-10631546.4,6454803.0,-11241215.5,9950834.0,6301068.5,-7197452.0,-6158176.4,6566644.0,2389490.4,-9069047.0,5949012.6,-8449522.4,-7760460.0,-10270673.0,-7602767.0,-8009114.0,-8342155.0,-1467875.5,-6265383.0,8975173.0,1668454.9,-2545341.0,-7797742.0,3323213.4,-9107919.0,-6832854.4,-8758955.4,-8313009.0,-7762975.0,-7173614.0,8445223.0,-8735953.0,-6785388.0,-5063073.3,8682672.0,-4135886.2,9922295.0,-11214928.0,-10179224.6,-10935241.0,-9294639.0,6048351.5,10598253.0,-6562845.0,4487206.4,-5435366.6,-9696358.4,10023200.0,-5903605.4,-9716150.0,8940093.0,6385778.0,-8506840.5,6341684.6,11051008.0,7152008.0,-5012785.3,-9904210.0,-9901956.5,-9982035.0,9403632.6,8160544.0,737633.7,-7680650.0,-5137323.6,9647662.0,-10453403.0,-9076250.0,4583730.0,8724366.0,-3221123.0,-9164077.0,-6217627.2,-8167074.0,-7214130.5,-8325719.0,9618064.0,5551283.4,5771238.0,-296073.5,-8144969.5,10651040.0,6826918.0,5559126.3,-10741474.0,-8764762.4,2272882.7,-8165468.0,9165610.0,-9282541.0,3954508.0,430255.4,1,0,0,0,0
11836932.0,-10723110.0,9628721.0,-8113567.5,8948076.0,9761185.0,9340228.0,9802819.0,-9213579.4,11266137.0,9096444.0,-9124268.0,9474700.0,-10433274.0,10290194.0,8627565.0,13228156.0,-9508403.0,-10749318.0,-9303715.0,-5368673.8,10466990.0,-9633485.0,8514182.0,-146116.33,8898657.6,8948121.0,-9819817.5,-9950893.0,-10282804.0,9292290.0,-8837677.0,3893875.7,6853856.0,-9671869.0,12122190.0,-6830682.0,-3310548.0,-9853016.0,10132529.0,6280500.4,5844623.2,-11851653.0,8470547.0,10477935.5,-12247738.0,8496394.0,11282395.0,-6178161.5,-10608372.0,-8054951.6,5828712.0,-8215994.0,9889652.0,-10228561.6,10351749.5,11613764.0,-7870298.0,-9769186.4,-9209745.4,-11482601.6,9715899.0,10849894.6,-9652738.0,-7230700.6,11289049.0,-12106345.0,9405646.0,9147885.4,-10197343.0,-8319102.0,-9644595.0,11234109.0,5091563.6,-9557847.0,-8818613.0,10104404.4,-9876609.6,-8861596.0,6398732.0,-10299376.0,7747442.0,8492367.0,8930395.0,8655925.0,-125165.96,-13341443.0,13037786.0,9062078.6,7891494.0,-3195343.0,-11776341.0,-10493035.0,-10517186.0,6696837.0,-11618990.5,9488211.0,-551662.73,561416.9,9206269.0,-7715952.0,10017765.0,-9397589.4,8676065.5,9282207.0,-9529696.4,-13328964.0,11129558.0,-9809911.0,3184986.0,-11965972.0,10661521.0,7016522.4,-6820696.6,-7975735.5,8743016.0,5784800.0,-11143681.0,6705878.0,-10088894.0,-8666394.0,-8426005.0,-2406547.0,-10776560.0,-7984937.0,51987.85,-4142943.0,9181131.0,1317041.1,-4038219.5,-8714599.0,4838026.0,-6529436.0,-5821424.7,-11235403.0,-9514521.0,-11059554.0,-12386419.0,7603179.0,-7537021.0,-5209274.0,-11239245.5,11276038.0,-5738457.7,10706685.5,-10307935.6,-9140193.5,-10898415.0,-11161062.0,3162012.6,9475223.0,-6354929.0,3595821.2,-8807547.4,-10741304.0,10195818.0,-3193216.0,-8717186.0,8632441.0,6984493.0,-7524887.0,6814328.6,10401220.6,6090688.0,-4089943.7,-11558611.0,-12543003.0,-9858304.0,10861861.0,8034862.0,-1720577.1,-9412557.0,-6547221.0,11072221.0,-8084513.0,-10536786.0,7031288.0,7380850.6,-1259905.4,-7655082.0,-8174786.0,-9021464.0,-5594936.4,-8219436.0,8195443.0,6216139.3,5468129.7,439387.93,-10359258.0,8243439.0,7367120.0,5245151.0,-10604243.0,-9119719.0,4037834.7,-10462276.0,8873527.0,-11302820.0,2967184.0,6394995.0,1,0,0,0,0
10265940.4,-7827315.5,9080467.4,-11649834.0,9740016.0,7920886.6,9443099.0,8349957.0,-11040999.0,9777161.5,8649281.0,-7351676.4,10253422.0,-7574667.0,9858718.5,8604214.0,11229182.0,-12368885.4,-10302596.0,-9167072.0,-10309081.0,7913965.0,-10835741.5,8224214.6,707875.2,8552737.5,8706899.0,-7944693.0,-9310765.6,-9438725.0,7222858.0,-9957895.4,7188183.0,7911540.6,-7289512.0,10604600.6,-6491028.5,-3949602.3,-8603148.0,10331784.0,9952064.6,8606253.6,-9387879.0,8744293.5,9548914.0,-9384040.5,6333771.0,9121922.4,-6694645.0,-10555944.6,-10059197.0,3111330.6,-11019360.0,10609331.0,-7067502.0,10060537.6,10134788.6,-5672258.5,-11556360.0,-9513070.4,-12056714.0,9449306.0,10407088.0,-7033711.0,-4630702.0,9351238.6,-11212643.0,8664366.6,9511473.0,-9785916.0,-7482583.0,-9955469.0,9614418.0,12021831.4,-9279995.4,-6918523.0,8684374.4,-7335213.0,-11227494.0,6611348.0,-8729005.0,6493404.5,10723360.0,9401385.0,7248125.0,1561954.9,-9367709.6,9953744.0,7210635.4,7196024.0,-2234760.1,-10649528.0,-11214715.0,-10753849.0,9970302.0,-9093945.5,8471897.0,-2167191.5,-256749.92,10888498.0,-10542854.0,7144978.0,-8560538.0,8614402.0,8982354.0,-8080294.0,-7232306.0,8260717.0,-11894518.0,1329826.1,-11414246.0,7135680.0,8445816.5,-7016738.5,-6175485.3,8092817.0,5978116.4,-8186996.0,6471968.4,-9433443.0,-6255541.0,-6955359.0,-2729876.0,-9439943.0,-8055775.6,-933873.4,-5087772.4,9465705.6,861041.8,-3744965.8,-8341208.0,3034366.5,-6574704.0,-9127785.0,-8088890.0,-6420486.0,-10638338.0,-10073463.0,6519492.0,-6069018.7,-4849633.2,-9366154.0,8862938.0,-6568920.0,10585189.6,-7489645.0,-8779529.0,-7209257.0,-10572351.0,5857054.0,9270833.4,-5559019.0,4768404.0,-5551229.8,-10290386.0,10362534.0,-1415102.4,-9567606.0,9876902.4,6884503.0,-8190536.0,6384369.0,9366225.5,6077093.3,-3227060.3,-10748669.5,-11768513.0,-6835104.0,9814174.0,6566891.0,2675516.3,-7957273.0,-5345512.0,10747522.0,-9556641.0,-10627204.0,3075095.0,7488447.4,-3061513.0,-9599028.0,-7354717.0,-9268490.0,-4549868.8,-9023710.0,7432734.0,7220206.0,5136338.2,2013134.2,-7476206.0,9665938.0,4679325.0,3259762.7,-10847778.6,-9435009.0,1942205.6,-7224160.4,9185826.0,-6902998.0,2958961.4,3791417.0,1,0,0,0,0
10514945.0,-10745883.0,10529664.0,-13313090.0,10114004.0,7985800.5,12936932.0,9831756.0,-11749637.0,14804421.0,10512264.0,-10719871.0,9205042.0,-15632212.0,11256542.0,9829290.0,13082565.0,-9591049.0,-9941148.0,-8270753.0,-15242009.0,9772092.0,-11020288.6,822139.1,1084976.9,9958994.4,10085560.0,-11092123.4,-15462281.0,-9338110.0,14047836.0,-10275552.4,8371061.0,7899443.0,-7792286.0,11362105.6,-7414265.0,-6290181.0,-10924977.0,9440620.0,13445672.0,1674687.7,-9806122.0,7415722.0,10971102.0,-6800634.0,6191384.4,12624666.0,-5666217.6,-4876986.0,-9456976.0,4414165.8,-6547996.4,7469892.0,-8858636.0,14442681.0,8934849.0,-6926341.0,-10635175.0,-11998618.4,-10698440.0,11738676.6,8622907.0,-11419047.0,-11953980.0,11592993.0,-14522117.0,10953575.4,10448652.5,-9202307.0,-8064170.0,-11414758.0,13808600.0,15952232.0,-11327833.0,-5323301.6,10831092.0,-9446081.5,-10732314.0,7318715.0,-14274874.0,9835035.0,4902295.4,10972934.0,5844556.0,-4548358.5,-10894017.0,12636615.0,8928687.0,12220874.0,-5879554.5,-8145161.0,-9845865.0,-11294284.0,7253972.4,-8288289.0,11505052.0,-716185.9,6094105.0,8629792.0,-11819684.5,7772068.0,-13042891.0,6751420.0,12946641.0,-3167987.6,-5467691.6,10575205.0,-8985177.4,10863290.0,-10702320.0,14175500.0,7975285.5,-13606183.0,-10343291.0,8112706.0,11107877.0,-11540516.5,5018491.3,-4577517.0,-10071636.0,-9421755.0,-4563394.2,-9423904.0,-9930745.5,-1027663.9,-9962412.0,10831798.0,2039071.0,-4070042.4,-11753060.0,7237764.0,-8421449.0,-7668277.0,-10823884.6,-8330142.0,-9837993.0,-13432178.0,7580190.0,-8639047.0,-2646665.3,-14288078.0,11040247.0,-4764498.8,10039567.0,-12418987.0,-10059773.0,-10370982.4,-11085550.5,12144113.0,9324320.4,-8312315.5,2817950.4,-11037747.0,-13265413.0,4501989.5,-9622560.0,-6387846.0,9638977.0,4049161.4,-10958398.0,6565311.6,12495303.0,7006667.6,-7609395.0,-13095485.0,-13067296.0,-11352097.0,8800302.4,10993675.0,3527631.0,-11263634.0,-6135889.0,9884911.0,-12407214.0,-10291666.5,4463064.0,8843389.0,-551140.35,-11537081.0,-9411009.0,-10074816.0,-2765656.6,-9187802.0,11563400.0,3573735.0,6728846.6,-3639360.0,-14725891.0,9615531.6,9662678.0,6207056.0,-13390349.0,-8983376.0,7854170.0,-9369133.4,12366686.0,-7175540.0,6524620.0,3754133.4,1,0,0,0,0
8784875.0,-6112911.6,10357006.0,-11586130.0,10450983.0,7208881.0,9122304.0,7822728.0,-9117719.0,12294002.6,10868093.0,-10448196.5,11222479.5,-10641161.0,7900134.0,10146469.0,12987107.0,-9156465.5,-7384603.0,-9000136.0,-11425302.0,10621691.5,-14204799.0,5130578.2,937572.4,12658747.0,9381250.0,-11954382.0,-11277112.0,-11651655.0,12326509.0,-9024297.0,4944850.0,3668745.2,-7080297.0,6690403.0,-8285273.6,-8341471.0,-9989159.0,8543528.6,10215177.4,3103569.3,-9437049.0,9175866.0,10496255.0,-10677577.0,9511462.6,10453287.0,-7146802.0,-9239863.6,-10729199.0,2332473.2,-11958924.0,10060974.0,-9419499.0,9742970.0,8578403.0,-5280863.5,-11363441.0,-10496072.0,-11520861.0,9654008.0,10300022.0,-9670132.0,-8041645.0,11388402.0,-10166057.0,10944591.0,9678838.4,-9710395.0,-10832099.0,-9323694.6,12791404.0,12384794.0,-12430620.0,-8130734.4,8565226.0,-8221854.0,-11554780.6,7609954.5,-14274944.0,10409874.0,7999282.0,9068911.0,8461679.5,-97705.26,-10843877.0,10237978.0,7241482.0,8720337.6,-2404685.0,-11787512.0,-11122194.0,-11139287.0,7206761.0,-12048016.0,7487434.0,-696493.2,2481190.7,9531928.6,-11772976.0,7441681.0,-9605420.4,9349751.0,10773406.0,-11603656.0,-5183186.0,8792133.0,-9608744.0,2233105.7,-12699558.0,10460260.5,7882628.6,-7261074.0,-6116229.3,7670086.6,7827216.4,-7673025.0,4704021.0,-6474405.5,-8699372.4,-8540394.0,-5694595.7,-10678061.0,-9913942.0,710888.2,-8871849.6,8810392.0,296347.52,-5325242.5,-9176162.0,4794313.8,-4611540.2,-5774674.0,-10027936.0,-9178605.0,-7819296.4,-11585050.0,5652075.6,-7442515.0,-6685064.0,-11618300.5,9759169.0,-4936943.6,9474729.0,-9834988.4,-11210887.0,-14568888.0,-12062225.5,5266784.0,9307711.0,-8759995.0,3488435.2,-9958261.0,-12842304.0,7982692.0,-6059126.6,-6885510.0,10315133.0,-268283.46,-8508650.0,11620799.5,12199851.0,5431487.0,-8443751.0,-12029198.0,-11734007.0,-6905082.0,10360209.0,2334109.5,333772.02,-10401779.0,-5321182.0,9899022.0,-9359106.4,-9680278.6,3282071.0,5662508.3,-4441687.0,-7645694.0,-12171204.0,-8851532.0,-6383058.0,-9530320.0,8267195.5,6867093.0,6904591.0,-1099263.2,-10631075.0,5255303.5,9445551.0,7979259.0,-8975683.0,-10773766.0,3545053.0,-5242995.5,7962736.5,-7307780.0,5326971.4,6027110.0,1,1,0,0,0
10649704.0,-9194148.0,9372576.0,-9490044.4,7947694.5,9017746.0,11355459.0,9663953.0,-9279158.0,12017865.0,9995438.0,-6526068.6,10422744.6,-9916886.0,11029322.4,8810578.0,11331689.0,-9064329.0,-10231989.0,-10012210.0,-9476007.0,9358810.0,-10293950.0,7619285.0,-1679279.8,9080743.0,9108035.0,-7874898.6,-10478378.0,-9943642.5,9640252.6,-9628594.0,3867145.3,5289858.6,-8632751.6,10316578.0,-7291815.4,-5571160.5,-11341802.0,10618659.0,11634618.0,9732786.0,-10073846.6,8223644.0,10400289.0,-10933969.0,7477879.5,8961069.0,-7740270.0,-7297262.5,-10592601.0,6407605.0,-8411128.0,8680519.0,-8195494.0,11042739.0,6929380.0,-8792892.0,-8199284.0,-10700990.0,-11467001.0,10964192.0,9794186.0,-9564604.0,-8075053.0,10644486.5,-11971627.0,8207227.0,10665153.0,-9122334.4,-7752567.0,-8783205.6,11847536.0,8532571.0,-10555744.0,-5426955.6,8738378.0,-8204967.0,-10161716.0,7745953.0,-11615311.0,7738628.0,8069511.0,9655727.4,9247810.4,1064854.2,-8805317.4,12151987.0,8667868.0,8309974.5,-4364176.0,-11017277.0,-7744730.0,-10636294.0,7243442.0,-8357206.0,9971776.6,-1462212.3,408760.64,9723978.0,-10735065.5,8977429.6,-9423280.0,8746252.0,11172459.0,-9875054.0,-4789532.7,9689477.0,-8993181.6,4222145.7,-10150704.0,8902055.0,9038819.0,-8359092.5,-8067806.0,7960743.0,4873007.0,-8633072.0,7292734.0,-8469728.4,-9756295.4,-9451336.4,-2386439.2,-10612075.0,-8685113.5,-65499.93,-9103617.0,8699252.5,-706703.96,-4498901.0,-9730410.6,5070295.6,-9267113.0,-7019807.0,-9631254.5,-4500803.0,-9857645.0,-9512805.0,8052744.0,-9693184.5,-5786699.4,-11090229.5,10402052.0,-5116785.3,8988043.0,-8160093.0,-11032307.0,-11641089.0,-11260722.6,5444134.4,9711328.0,-7899391.0,5044814.6,-8082403.0,-11307272.0,11399740.0,-4917793.0,-9514154.0,8899724.0,8396036.0,-6782417.0,8470589.0,10138301.0,6855913.0,-6322791.4,-10830030.6,-10871626.0,-8208012.6,10769710.0,4474822.8,593046.3,-9797637.0,-6757447.0,10584656.0,-10632249.0,-10823021.0,3606039.3,8094123.0,-2929506.8,-9358913.0,-8630211.0,-11412710.0,-4675550.4,-9298992.0,9448959.0,6772722.0,7013404.0,1597783.9,-9533890.0,10351211.0,9430039.0,6891426.4,-9773212.0,-10017945.0,4506906.0,-7026560.0,8848458.5,-9145120.5,5405534.4,3896558.3,1,0,0,0,0
8566642.0,-10931062.0,8992486.4,-8609027.4,8813029.0,7255512.5,9303840.0,10890499.0,-10440567.0,8049260.0,6177025.7,-9376287.5,8561121.0,-8682229.0,9185319.0,6250392.0,9717961.0,-8265135.4,-9614275.4,-8499504.0,-9515277.0,8570495.0,-11274404.0,9485549.5,1021463.8,9217483.0,9411795.4,-7362756.0,-10065664.0,-9525871.0,7525451.0,-8580099.0,1184291.7,8810219.0,-8048604.4,11858750.0,-3984128.3,-2639056.7,-9111622.0,9513409.0,9046577.0,7794649.0,-8976985.5,8464472.0,8026545.5,-10894775.4,6945438.0,10599427.0,-7131518.0,-9827184.0,-9620552.5,6087771.8,-10814271.0,9506784.0,-8593587.0,10147199.0,7646284.0,-8649859.6,-9710169.0,-9279630.0,-10372975.5,9508086.0,9668569.0,-8957780.0,-6506897.5,8490023.0,-8529433.0,5810363.6,9342147.4,-8094235.0,-8678309.6,-9232821.0,8526385.0,9521554.4,-8651831.0,-8811520.0,9298646.0,-7421771.0,-9917035.0,8252126.0,-9269442.0,3075114.0,8910455.6,8638007.0,7863263.0,741928.5,-9884142.0,10467053.0,8203066.0,11085040.0,-3765686.2,-9235019.0,-8265307.5,-8999805.0,7428279.0,-10484342.0,9839447.6,-3570690.0,-62842.306,10260744.4,-8866392.0,9244758.0,-6768374.0,9485185.0,9838610.0,-6441335.0,-9266966.6,12066863.5,-10256119.0,8566939.0,-9151523.6,7668624.0,7811551.5,-5780390.0,-8733184.0,8721484.0,3791084.5,-9445399.0,5371865.6,-9736576.0,-9861260.0,-7883866.0,-5398942.5,-8282655.0,-10077448.0,579952.87,-6779656.0,8942226.0,2667277.5,-3083599.4,-8355366.4,3617413.0,-6902896.0,-4881782.5,-8291528.4,-9956515.0,-9253536.0,-6962059.0,8394368.0,-11014727.5,-7419468.5,-8553471.0,8422266.0,-5075896.0,7407250.0,-10756598.4,-10010087.5,-9443326.0,-8962883.0,3918916.0,8638245.6,-7210567.6,3392039.6,-5125779.0,-10826903.6,8267561.0,-1548853.4,-9415362.0,9412586.0,8223971.0,-7706968.5,7769561.0,9438326.0,8115180.6,-4536979.0,-9840780.5,-9757786.0,-7827084.0,9583984.0,6731734.0,1269555.2,-8072311.4,-3239935.0,9635098.0,-10889790.0,-9755744.0,3708077.0,8727452.0,-5420405.8,-9342304.0,-7169285.4,-9145225.6,-7222063.0,-9014704.0,7857093.0,3783885.8,6878344.0,-1437900.6,-6871284.5,8988501.0,7108905.0,4883270.7,-10262963.0,-10087548.0,-1817975.0,-9633736.0,7443261.0,-9025986.5,1401124.7,190571.96,1,0,0,0,0
9602502.0,-10986076.0,8918084.0,-8890015.0,9007648.0,7997607.4,9441872.0,10141590.0,-11551817.0,9768984.0,6614711.0,-8857586.0,8477740.0,-7989588.0,8728006.5,6270721.0,8783424.0,-10176821.0,-9343527.0,-9137042.0,-8472171.4,8124352.0,-10019844.0,8952470.0,1173695.2,8360151.0,10354265.0,-7669825.0,-10428353.4,-8795325.0,6939898.4,-8716305.0,1571470.5,8990404.0,-9059168.4,10622376.0,-4240882.0,-2753716.1,-9496524.0,9391907.0,8914717.0,7184923.0,-8392897.0,7597705.0,9387975.0,-9358953.0,7901237.0,10582289.0,-7385183.0,-11262247.0,-9878801.0,6124602.3,-9712589.5,7899482.0,-8829428.0,10115860.0,10013723.0,-8501942.0,-9509089.6,-9483921.5,-11298638.6,10060635.0,9037558.0,-8521958.4,-8097641.0,8895766.0,-8898423.0,5451992.5,10287359.0,-8496082.0,-8135567.0,-8789803.0,9441319.0,8879831.0,-8975281.0,-7624391.0,9053357.0,-7510375.0,-9641778.5,6051848.0,-8105280.0,4058427.4,7839028.0,8751758.0,9020050.0,2788453.2,-9586565.0,9761283.5,7409044.0,8812752.0,-3820153.3,-9237809.0,-8955777.0,-10656630.0,7777114.0,-9370778.0,10393148.0,-2244083.6,401821.2,11632093.0,-8126891.0,8797030.0,-8968828.0,10326409.0,9861159.0,-5809528.0,-7283273.0,11546614.0,-10216847.0,6783530.0,-9769370.4,7900180.0,7737288.6,-6684843.0,-9554342.0,7946608.0,3535994.0,-10238201.0,6454047.6,-9792796.5,-9766947.5,-7142129.5,-5698062.5,-9334506.0,-8723421.4,-378261.7,-5907922.2,9677464.5,2677592.8,-3116542.3,-8650225.4,3266887.0,-6845360.0,-5127811.0,-8410540.0,-8986263.0,-10003715.0,-8867149.0,7085477.0,-11889099.0,-7381216.4,-9399512.4,8305105.6,-4420010.7,8638450.5,-9794360.4,-9096219.0,-9523777.0,-10080593.0,4365053.0,8224662.0,-6110632.4,4460166.0,-4561504.7,-9628471.0,9641897.0,-2490226.2,-9481536.6,9590524.4,8499187.0,-7929095.6,7116595.0,7959732.0,6599893.0,-3726403.0,-8621322.0,-9020131.0,-8659290.0,10205212.0,5946411.2,-471643.1,-7260708.5,-3214997.0,9633973.0,-8910958.5,-10799626.0,3380103.0,7464868.6,-5549037.5,-9169236.0,-7317658.5,-5616371.0,-6938806.0,-8150083.0,9220663.0,4214695.5,6455488.0,-1860484.7,-7599169.0,8143978.0,6714247.0,4820722.3,-9282534.0,-9709775.0,-2038881.2,-9103275.0,7942024.6,-9323770.0,2332039.0,2288211.0,1,0,0,0,0
8770308.0,-8799841.0,6428397.0,-9695192.4,6169223.4,9030249.0,8558959.0,10876927.0,-9572867.0,9593983.0,7139622.0,-8602000.0,7416957.6,-9638203.0,9879678.5,4063233.4,9175719.0,-8310401.4,-9889402.0,-9480408.0,-8595057.0,10289675.0,-8597236.0,7835954.4,762212.74,8247669.0,7209395.0,-5390967.4,-10973919.0,-7851826.4,5615576.0,-9080849.0,1281103.5,7446306.0,-9762777.0,9168680.0,-3092330.1,-4535329.0,-8919275.6,7974879.0,10016623.0,5303070.0,-10236869.0,6840411.6,8539856.0,-10939497.5,7608725.0,8946551.4,-7051818.0,-9093222.0,-8991428.0,5427509.0,-8921134.0,8366823.0,-6785435.0,10252206.0,9058708.0,-8021418.0,-9696514.0,-9089057.0,-10350282.5,8696473.0,8364796.0,-8528107.4,-7168089.6,9317364.0,-6861915.0,3964568.7,8955878.0,-10202043.0,-6034405.0,-8389115.0,7820577.0,6362230.0,-9452765.4,-5267543.0,7120794.0,-5936118.0,-9263012.0,6916281.0,-9089002.0,1774647.8,8248107.0,7309805.6,7701436.4,-1482173.7,-10864097.6,8482157.4,8524443.0,6807845.0,-5873981.0,-8073399.0,-5930945.0,-9281431.0,7306873.0,-9337783.0,8774019.0,-3881444.4,-326812.8,8961495.0,-9614842.0,7161101.0,-9937696.0,7826578.0,8398022.5,-4441800.0,-7938374.6,10414128.0,-8845945.0,5112187.6,-7628090.0,8861852.0,8693724.0,-5340385.0,-10058052.0,8051562.0,2329742.7,-10121903.0,3841814.0,-8364892.0,-9905359.0,-8256424.0,-3249613.6,-7659992.6,-7899337.0,-1209960.3,-8382635.6,9292237.5,1088792.55,-3276124.0,-8678955.6,4172392.0,-5703374.7,-6087169.0,-7383960.0,-6154349.0,-8642326.0,-8715445.5,7285877.0,-8170419.0,-5537598.2,-9993880.0,4804068.0,-4790325.5,7441772.5,-10753687.5,-10157210.0,-8370462.0,-10761656.0,4584114.3,7780773.0,-5806875.6,4120701.0,-4945577.3,-9479948.0,8269018.0,-257627.06,-10665429.0,9132445.0,7199865.0,-9210900.0,6376997.4,10148675.0,7698884.0,-5041045.7,-9663636.0,-8334384.0,-6543301.0,9046042.0,5344561.0,1715746.0,-7511345.0,-4120291.8,10116175.0,-10255919.4,-8716600.0,4897003.2,7096247.4,-4614807.3,-8486318.6,-6663128.0,-10766480.0,-6240341.8,-9923016.0,6746961.0,5796097.0,5477282.8,-1437313.7,-7685026.0,10110374.0,8544031.5,4739839.2,-9098361.0,-8125456.0,-1628678.5,-8731238.0,8219182.0,-6158692.0,2950300.8,2074148.5,1,0,0,0,0
8395016.0,-10408695.0,8735897.0,-9935896.0,7359697.0,8489399.4,9850564.6,10412145.0,-8832382.0,9105583.0,6330494.0,-8459592.0,7420643.4,-9011125.0,9644458.4,5206365.0,8349845.0,-8212295.0,-9764132.0,-8942894.0,-9431857.6,9417105.0,-9618182.5,8880925.0,110895.05,7557244.0,8883366.0,-7554349.0,-10693931.6,-7901654.0,4827455.4,-8907142.0,1245760.7,8212842.0,-9074625.4,10135813.0,-3457962.0,-4572775.0,-8869068.0,10334367.0,9714065.5,6941332.0,-9225378.0,9509359.0,7782905.5,-9514894.0,7070649.4,7916038.0,-8035286.5,-9329168.5,-9770003.0,5510590.2,-9448560.0,9222608.0,-8756071.0,8877173.0,9298740.0,-7458280.0,-10213198.5,-9267150.0,-9883045.4,9376906.0,7763556.0,-7210747.0,-7350135.0,9192167.0,-7429545.4,4598107.2,9364056.0,-9568804.0,-7837366.0,-8160690.0,9072015.0,10215784.0,-9008511.0,-6824369.0,8175323.0,-7831802.0,-9053534.0,6367851.0,-8316495.0,2509701.4,9413465.0,8761212.0,8545510.0,-1784144.7,-10327451.0,9452113.0,8627526.5,8618872.0,-5233414.0,-8487163.0,-6016249.2,-9446035.0,6583506.6,-9512821.6,10508218.0,-3825303.5,-472370.54,10033239.0,-7570011.0,8573115.0,-9517246.5,9392754.0,9256538.0,-4091135.0,-7105275.0,9596518.0,-8603099.0,4556326.2,-8677437.0,7429519.0,9737246.5,-4525777.7,-9149521.6,8630542.5,1607531.9,-10887042.0,2909570.6,-8738930.5,-9649987.5,-6679627.0,-3675021.6,-7201931.0,-9895604.0,-1308135.9,-9263880.6,7573471.0,788694.5,-5346030.7,-8285855.0,6024926.5,-6157257.4,-6254880.0,-8220552.0,-5938200.7,-7170179.5,-9564810.0,5849017.0,-9426588.0,-6541036.0,-9581395.0,6940979.0,-4482322.0,7876055.0,-10135150.0,-9701558.0,-9059235.5,-9965540.0,3371454.4,8275292.0,-7292416.0,3436471.0,-5256249.0,-10050616.4,9360851.0,-1886241.7,-8965751.0,9513043.6,8066501.0,-7600719.5,6506257.5,10465414.0,7285624.0,-4361764.0,-7700115.0,-8417766.0,-8451840.0,9330870.0,5230653.3,978648.6,-8061579.6,-3944683.4,9720746.0,-9527035.0,-11205653.0,3668852.5,7758307.0,-4744759.2,-8119153.0,-5813750.3,-10788552.5,-6445836.0,-10450090.0,6466225.0,5323868.0,7232922.0,148076.12,-7988149.0,9736158.0,8533937.5,4756969.6,-10240998.0,-8691037.0,-2123247.8,-9349905.0,7837573.0,-7633804.5,3667080.4,1101579.5,1,0,0,0,0
